"spec","cond","pH","rep","day","count","dilution","cfus","measured.pH","class"
"JBC","community",7,5,10,42,-5,4.2e+07,6.8,"fungi"
"JB370","alone",7,5,10,71,-2,71000,7.82,"fungi"
"JB370","BC9",7,5,10,9,-2,9000,7.67,"fungi"
"JB370","BC10",7,5,10,13,-2,13000,7.62,"fungi"
"JB370","JB5",7,5,10,90,-2,90000,7.81,"fungi"
"JB370","JB7",7,5,10,20,-2,20000,7.86,"fungi"
"JB370","135E",7,5,10,15,-2,15000,7.76,"fungi"
"JB370","JBC",7,5,10,9,0,90,7.25,"fungi"
"BC9","alone",5,5,21,31,-4,3100000,6.39,"bacteria"
"BC9","BC10",5,5,21,9,-5,9e+06,7.12,"bacteria"
"BC9","JB5",5,5,21,9,-5,9e+06,6.36,"bacteria"
"BC9","JB7",5,5,21,13,-5,1.3e+07,6.35,"bacteria"
"BC9","135E",5,5,21,154,-5,1.54e+08,7.2,"bacteria"
"BC9","JBC",5,5,21,51,-4,5100000,7.95,"bacteria"
"BC9","community",5,5,21,56,-3,560000,7.97,"bacteria"
"BC10","alone",5,5,21,90,-5,9e+07,7.13,"bacteria"
"BC10","BC9",5,5,21,129,-5,1.29e+08,7.12,"bacteria"
"BC10","JB5",5,5,21,41,-5,4.1e+07,7.74,"bacteria"
"BC10","JB7",5,5,21,96,-5,9.6e+07,7.63,"bacteria"
"BC10","135E",5,5,21,43,-5,4.3e+07,7.37,"bacteria"
"BC10","JBC",5,5,21,288,-4,28800000,7.96,"bacteria"
"BC10","JB370",5,5,21,196,-5,1.96e+08,7.58,"bacteria"
"BC10","community",5,5,21,133,-4,13300000,7.97,"bacteria"
"JB5","alone",5,5,21,6,-3,60000,6.3,"bacteria"
"JB5","BC9",5,5,21,17,-1,1700,6.36,"bacteria"
"JB5","BC10",5,5,21,297,-6,2.97e+09,7.74,"bacteria"
"JB5","135E",5,5,21,16,-6,1.6e+08,8.07,"bacteria"
"JB5","JBC",5,5,21,0,0,0,7.91,"bacteria"
"JB5","JB370",5,5,21,217,-5,2.17e+08,7.56,"bacteria"
"JB5","community",5,5,21,43,-4,4300000,7.97,"bacteria"
"JB7","alone",5,5,21,12,0,120,6.32,"bacteria"
"JB7","BC9",5,5,21,1,-1,100,6.35,"bacteria"
"JB7","BC10",5,5,21,172,-6,1.72e+09,7.63,"bacteria"
"JB7","135E",5,5,21,198,-6,1.98e+09,8.13,"bacteria"
"JB7","JBC",5,5,21,105,-1,10500,7.92,"bacteria"
"JB7","JB370",5,5,21,324,-5,3.24e+08,7.62,"bacteria"
"JB7","community",5,5,21,448,-4,44800000,7.97,"bacteria"
"135E","alone",5,5,21,180,-4,1.8e+07,7.3,"fungi"
"135E","BC9",5,5,21,41,-5,4.1e+07,7.2,"fungi"
"135E","BC10",5,5,21,35,-5,3.5e+07,7.37,"fungi"
"135E","JB5",5,5,21,140,-4,1.4e+07,8.07,"fungi"
"135E","JB7",5,5,21,118,-4,11800000,8.13,"fungi"
"135E","JB370",5,5,21,52,-4,5200000,7.95,"fungi"
"135E","community",5,5,21,0,0,0,7.97,"fungi"
"JBC","alone",5,5,21,36,-5,3.6e+07,8.05,"fungi"
"JBC","BC9",5,5,21,62,-5,6.2e+07,7.95,"fungi"
"JBC","BC10",5,5,21,63,-5,6.3e+07,7.96,"fungi"
"JBC","JB5",5,5,21,77,-5,7.7e+07,7.91,"fungi"
"JBC","JB7",5,5,21,67,-5,6.7e+07,7.92,"fungi"
"JBC","135E",5,5,21,51,-5,5.1e+07,7.83,"fungi"
"JBC","community",5,5,21,39,-5,3.9e+07,7.97,"fungi"
"JB370","alone",5,5,21,64,-4,6400000,7.76,"fungi"
"JB370","BC9",5,5,21,97,-4,9700000,7.45,"fungi"
"JB370","BC10",5,5,21,81,-4,8100000,7.58,"fungi"
"JB370","JB5",5,5,21,65,-4,6500000,7.56,"fungi"
"JB370","JB7",5,5,21,118,-4,11800000,7.62,"fungi"
"JB370","135E",5,5,21,39,-4,3900000,7.95,"fungi"
"JB370","JBC",5,5,21,36,-1,3600,7.96,"fungi"
"JB370","community",5,5,21,1,0,10,7.97,"fungi"
"BC9","alone",7,5,21,28,-6,2.8e+08,8.09,"bacteria"
"BC9","BC10",7,5,21,43,-5,4.3e+07,8.04,"bacteria"
"BC9","JB5",7,5,21,20,-6,2e+08,8.37,"bacteria"
"BC9","JB7",7,5,21,40,-6,4e+08,8.38,"bacteria"
"BC9","135E",7,5,21,23,-6,2.3e+08,8.18,"bacteria"
"BC9","JBC",7,5,21,269,-5,2.69e+08,8.19,"bacteria"
"BC9","JB370",7,5,21,436,-5,4.36e+08,8.32,"bacteria"
"BC9","community",7,5,21,48,-5,4.8e+07,8.02,"bacteria"
"BC10","alone",7,5,21,357,-5,3.57e+08,8.03,"bacteria"
"BC10","BC9",7,5,21,211,-5,2.11e+08,8.04,"bacteria"
"BC10","JB5",7,5,21,26,-6,2.6e+08,8.38,"bacteria"
"BC10","JB7",7,5,21,35,-6,3.5e+08,8.34,"bacteria"
"BC10","135E",7,5,21,437,-5,4.37e+08,8.14,"bacteria"
"BC10","JBC",7,5,21,114,-5,1.14e+08,8.12,"bacteria"
"BC10","JB370",7,5,21,331,-5,3.31e+08,8.25,"bacteria"
"BC10","community",7,5,21,95,-5,9.5e+07,8.02,"bacteria"
"JB5","alone",7,5,21,28,-7,2.8e+09,8.41,"bacteria"
"JB5","BC9",7,5,21,178,-6,1.78e+09,8.37,"bacteria"
"JB5","BC10",7,5,21,326,-6,3.26e+09,8.38,"bacteria"
"JB5","JB7",7,5,21,181,-6,1.81e+09,8.53,"bacteria"
"JB5","135E",7,5,21,54,-7,5.4e+09,8.38,"bacteria"
"JB5","JB370",7,5,21,62,-6,6.2e+08,8.18,"bacteria"
"JB5","community",7,5,21,65,-5,6.5e+07,8.02,"bacteria"
"JB7","alone",7,5,21,202,-6,2.02e+09,8.43,"bacteria"
"JB7","BC9",7,5,21,228,-6,2.28e+09,8.38,"bacteria"
"JB7","BC10",7,5,21,327,-6,3.27e+09,8.34,"bacteria"
"JB7","JB5",7,5,21,169,-6,1.69e+09,8.53,"bacteria"
"JB7","135E",7,5,21,44,-7,4.4e+09,8.39,"bacteria"
"JB7","JBC",7,5,21,181,-6,1.81e+09,8.15,"bacteria"
"JB7","JB370",7,5,21,172,-6,1.72e+09,7.94,"bacteria"
"JB7","community",7,5,21,117,-5,1.17e+08,8.02,"bacteria"
"135E","alone",7,5,21,53,-4,5300000,7.72,"fungi"
"135E","BC9",7,5,21,95,-4,9500000,8.18,"fungi"
"135E","BC10",7,5,21,92,-4,9200000,8.14,"fungi"
"135E","JB5",7,5,21,79,-4,7900000,8.38,"fungi"
"135E","JB7",7,5,21,115,-4,11500000,8.39,"fungi"
"135E","JBC",7,5,21,0,0,0,8.15,"fungi"
"135E","community",7,5,21,0,0,0,8.02,"fungi"
"JBC","alone",7,5,21,71,-5,7.1e+07,8.17,"fungi"
"JBC","BC9",7,5,21,51,-5,5.1e+07,8.19,"fungi"
"JBC","BC10",7,5,21,67,-5,6.7e+07,8.12,"fungi"
"JBC","JB5",7,5,21,49,-5,4.9e+07,8.13,"fungi"
"JBC","JB7",7,5,21,47,-5,4.7e+07,8.15,"fungi"
"JBC","135E",7,5,21,60,-5,6e+07,8.15,"fungi"
"JBC","JB370",7,5,21,45,-5,4.5e+07,8.01,"fungi"
"JBC","community",7,5,21,55,-5,5.5e+07,8.02,"fungi"
"JB370","alone",7,5,21,110,-3,1100000,8.04,"fungi"
"JB370","BC9",7,5,21,32,-3,320000,8.32,"fungi"
"JB370","BC10",7,5,21,64,-3,640000,8.25,"fungi"
"JB370","JB5",7,5,21,76,-3,760000,8.18,"fungi"
"JB370","JB7",7,5,21,136,-3,1360000,7.94,"fungi"
"JB370","135E",7,5,21,34,-3,340000,8.12,"fungi"
"JB370","JBC",7,5,21,164,0,1640,8.01,"fungi"
